date,time_et,session,direction,open,high,low,close,volume,trade_count,wick_len,body_len,wick_pct,extreme,prints_at_extreme,prints_at_extreme_size,max_extreme_lag_ms,all_dark,repeat_level,verdict
2025-10-15,08:00,pre,down,603.06,603.71,597.552,603.25,135194,663,5.508,0.19,0.913,597.552,1,469,882,True,False,PBAR
2025-10-15,10:00,rth,down,604.33,604.98,598.0565,604.88,935070,3797,6.2735,0.55,1.037,598.0565,2,207307,4,True,False,GHOST
2025-10-15,12:35,rth,down,602.505,603.21,598.0565,602.74,303637,1173,4.4485,0.235,0.738,598.0565,1,103648,4,True,True,GHOST
2025-10-15,13:55,rth,up,601.66,605.5,601.01,601.7199,335463,1709,3.7801,0.0599,0.628,605.5,1,3000,10741348,True,True,GHOST
2025-10-15,14:15,rth,down,601.47,601.8852,598.0565,601.4405,278174,868,3.384,0.0295,0.563,598.0565,1,103648,2,True,True,GHOST
2025-10-15,14:45,rth,down,602.2,602.4299,598.0565,602.13,225460,672,4.0735,0.07,0.677,598.0565,1,103648,2,True,True,GHOST
2025-10-15,15:05,rth,down,602.37,602.4392,598.0565,602.03,432763,916,3.9735,0.34,0.66,598.0565,1,207297,2,True,True,GHOST
2025-10-15,15:25,rth,down,602.56,602.82,598.0565,602.57,200404,525,4.5035,0.01,0.747,598.0565,1,103648,4,True,True,GHOST
2025-10-15,15:30,rth,down,602.62,602.74,598.0565,602.42,261251,724,4.3635,0.2,0.724,598.0565,1,103648,2,True,True,GHOST
2025-10-15,15:35,rth,down,602.415,602.55,598.0565,601.24,936698,2195,3.1835,1.175,0.529,598.0565,1,103648,4,True,True,GHOST
2025-10-15,15:40,rth,down,601.25,601.87,598.0565,601.85,430492,1777,3.1935,0.6,0.531,598.0565,1,103648,2,True,True,GHOST
2025-10-16,08:00,pre,down,605.57,606.0491,602.1,605.76,137556,730,3.47,0.19,0.573,602.1,22,1087,28889933,True,False,not_pbar
2025-10-16,08:05,pre,down,605.69,605.8,601.769,605.2,41910,355,3.431,0.49,0.567,601.769,1,459,1536,True,False,PBAR
2025-10-16,10:25,rth,down,606.09,606.47,602.0922,605.96,590281,2728,3.8678,0.13,0.638,602.0922,1,103648,2,True,False,GHOST
2025-10-16,10:35,rth,down,606.64,607.5,602.0922,607.07,613171,2557,4.5478,0.43,0.749,602.0922,1,103648,4,True,True,GHOST
2025-10-16,11:15,rth,down,606.97,607.0799,602.0922,606.91,351509,1255,4.8178,0.06,0.794,602.0922,1,103648,3,True,True,GHOST
2025-10-16,11:35,rth,down,605.46,605.77,602.0922,605.1599,536294,2416,3.0677,0.3001,0.507,602.0922,1,103638,2,True,True,GHOST
2025-10-16,12:35,rth,up,598.44,602.0922,598.43,598.8,799857,4272,3.2922,0.36,0.55,602.0922,1,103638,2,True,True,GHOST
2025-10-16,13:05,rth,up,600.72,606.0,599.89,601.41,645719,3557,4.59,0.69,0.763,606.0,1,10000,7332850,True,True,GHOST
2025-10-16,14:10,rth,up,598.48,602.0922,596.4444,597.08,768718,3169,3.6122,1.4,0.605,602.0922,1,103638,2,True,True,GHOST
2025-10-16,14:15,rth,up,597.07,602.0922,595.52,596.169,887784,4053,5.0222,0.901,0.842,602.0922,2,207256,4,True,True,GHOST
2025-10-16,14:40,rth,up,596.98,602.0922,596.84,598.41,623627,2707,3.6822,1.43,0.615,602.0922,1,103628,1,True,True,GHOST
2025-10-16,14:50,rth,up,598.36,602.0922,597.93,599.04,335534,1449,3.0522,0.68,0.51,602.0922,1,103628,2,True,True,GHOST
2025-10-16,15:15,rth,up,598.24,602.0922,597.485,597.63,516049,2388,3.8522,0.61,0.645,602.0922,1,103638,4,True,True,GHOST
2025-10-16,15:30,rth,up,597.7,602.0922,597.04,597.45,585608,3046,4.3922,0.25,0.735,602.0922,1,103638,4,True,True,GHOST
2025-10-17,08:00,pre,down,597.71,599.541,590.41,597.77,294433,1157,7.3,0.06,1.221,590.41,25,256,14026920,True,True,not_pbar
2025-10-17,14:10,rth,down,603.48,603.78,599.9455,603.4699,350670,1502,3.5244,0.0101,0.584,599.9455,1,103607,14,True,True,GHOST
2025-10-17,15:35,rth,down,604.39,604.7309,599.9455,604.6299,308269,1041,4.4445,0.2399,0.735,599.9455,1,103607,2,True,True,GHOST
2025-10-17,15:55,rth,down,604.24,604.42,599.9455,603.88,1857415,8729,3.9345,0.36,0.652,599.9455,2,207214,4,True,True,GHOST
2025-10-20,09:55,rth,down,609.85,610.07,603.8447,609.63,795505,3635,5.7853,0.22,0.949,603.8447,1,103597,6,True,False,GHOST
2025-10-20,10:10,rth,down,610.3042,610.5,603.8447,610.0499,497482,2227,6.2052,0.2543,1.017,603.8447,1,103597,2,True,True,GHOST
2025-10-20,10:25,rth,down,610.3201,611.14,603.8447,611.0991,615241,3065,6.4754,0.779,1.06,603.8447,1,103597,4,True,True,GHOST
2025-10-20,10:30,rth,down,611.09,611.17,603.8447,610.8,554621,2723,6.9553,0.29,1.139,603.8447,1,103597,4,True,True,GHOST
2025-10-20,10:45,rth,down,611.4199,611.78,607.1099,611.73,423115,2281,4.31,0.3101,0.705,607.1099,4,552,4793832,True,True,GHOST
2025-10-20,11:05,rth,down,611.74,612.005,603.8447,611.885,392507,1700,7.8953,0.145,1.29,603.8447,1,103597,2,True,True,GHOST
2025-10-20,11:45,rth,down,611.82,612.34,603.8447,612.32,409417,2019,7.9753,0.5,1.302,603.8447,1,103597,4,True,True,GHOST
2025-10-20,11:50,rth,down,612.32,612.58,603.8447,612.13,726181,4329,8.2853,0.19,1.354,603.8447,1,103597,4,True,True,GHOST
2025-10-20,12:10,rth,down,611.75,611.88,603.8447,611.52,392602,1425,7.6753,0.23,1.255,603.8447,1,103597,4,True,True,GHOST
2025-10-20,13:35,rth,down,612.43,612.61,603.8447,612.55,209090,717,8.5853,0.12,1.402,603.8447,1,103597,4,True,True,GHOST
2025-10-20,15:40,rth,down,612.115,612.145,603.8447,611.8,376561,1789,7.9553,0.315,1.3,603.8447,1,103597,2,True,True,GHOST
2025-10-20,15:55,rth,down,612.21,612.21,603.8447,611.55,1590911,7559,7.7053,0.66,1.26,603.8447,1,103597,2,True,True,GHOST
2025-10-22,11:55,rth,up,607.25,611.3589,606.67,606.82,412678,1721,4.1089,0.43,0.677,611.3589,1,103577,3,True,True,GHOST
2025-10-22,12:30,rth,up,605.16,611.3589,601.26,604.47,2131702,13919,6.1989,0.69,1.026,611.3589,1,103566,2,True,True,GHOST
2025-10-22,13:25,rth,up,601.77,611.3589,601.45,602.28,534873,2910,9.0789,0.51,1.507,611.3589,1,103566,4,True,True,GHOST
2025-10-22,13:45,rth,up,600.325,611.3589,600.26,601.25,599307,3703,10.1089,0.925,1.681,611.3589,1,103566,2,True,True,GHOST
2025-10-22,14:25,rth,up,602.88,611.3589,602.14,602.41,446605,1960,8.4789,0.47,1.407,611.3589,1,103566,3,True,True,GHOST
2025-10-22,14:40,rth,up,602.71,611.3589,600.9,602.8199,617948,2582,8.539,0.1099,1.417,611.3589,1,103566,1,True,True,GHOST
2025-10-22,14:45,rth,up,602.77,607.0,602.61,602.98,437366,1937,4.02,0.21,0.667,607.0,1,71750,14097438,True,True,GHOST
2025-10-22,15:05,rth,up,603.37,611.3589,603.2,604.33,533894,2309,7.0289,0.96,1.163,611.3589,1,103566,2,True,True,GHOST
2025-10-22,15:25,rth,up,604.32,611.3589,604.2304,604.6793,309283,909,6.6796,0.3593,1.105,611.3589,1,103566,2,True,True,GHOST
2025-10-22,15:55,rth,up,605.14,611.3589,604.92,605.38,1305211,6968,5.9789,0.24,0.988,611.3589,1,103566,3,True,True,GHOST
2025-10-23,08:00,pre,up,603.87,607.55,603.54,603.6,128423,566,3.68,0.27,0.61,607.55,18,2898,17308371,True,False,GHOST
2025-10-23,11:25,rth,down,608.475,608.95,605.3199,608.81,299499,1119,3.1551,0.335,0.518,605.3199,1,103556,2,True,True,GHOST
2025-10-23,11:30,rth,down,608.85,609.4399,605.3199,609.04,371101,1485,3.5301,0.19,0.58,605.3199,1,103556,3,True,True,GHOST
2025-10-23,13:55,rth,down,611.22,611.3,605.3199,611.1899,382502,1046,5.87,0.0301,0.96,605.3199,1,103566,4,True,True,GHOST
2025-10-23,14:05,rth,down,610.87,611.25,605.3199,610.85,260574,988,5.5301,0.02,0.905,605.3199,1,103566,2,True,True,GHOST
2025-10-23,15:05,rth,down,611.1,611.13,605.3199,610.97,291035,759,5.6501,0.13,0.925,605.3199,1,103556,3,True,True,GHOST
2025-10-23,15:30,rth,down,611.14,611.14,605.3199,610.98,335747,1445,5.6601,0.16,0.926,605.3199,1,103556,3,True,True,GHOST
2025-10-24,08:05,pre,down,613.85,613.99,610.123,613.91,12681,52,3.727,0.06,0.607,610.123,1,172,349,True,False,PBAR
2025-10-24,10:10,rth,down,617.56,617.77,610.6299,617.68,739290,4297,6.9301,0.12,1.122,610.6299,1,103525,2,True,False,GHOST
2025-10-24,10:30,rth,down,616.75,616.84,610.6299,616.79,552984,3018,6.1201,0.04,0.992,610.6299,1,103525,4,True,True,GHOST
2025-10-24,10:55,rth,down,616.11,616.2,610.6299,616.045,959669,4531,5.4151,0.065,0.879,610.6299,1,103525,2,True,True,GHOST
2025-10-24,11:10,rth,down,616.49,616.88,610.6299,616.86,338873,1549,5.8601,0.37,0.95,610.6299,1,103515,3,True,True,GHOST
2025-10-24,13:35,rth,down,618.02,618.25,610.6299,618.195,293770,1088,7.3901,0.175,1.195,610.6299,1,103525,3,True,True,GHOST
2025-10-24,14:05,rth,down,617.885,618.09,610.6299,618.0,393776,1046,7.2551,0.115,1.174,610.6299,2,207030,4,True,True,GHOST
2025-10-24,14:20,rth,down,618.06,618.1,610.6299,617.97,371280,694,7.3401,0.09,1.188,610.6299,1,103515,5,True,True,GHOST
2025-10-24,14:50,rth,down,617.7,617.73,610.6299,617.6874,373160,1574,7.0575,0.0126,1.143,610.6299,1,103515,4,True,True,GHOST
2025-10-24,15:05,rth,down,618.13,618.3,610.6299,618.2401,819001,2463,7.5001,0.1101,1.213,610.6299,3,310545,4,True,True,GHOST
2025-10-24,15:10,rth,down,618.2499,618.35,610.6299,618.17,559470,1465,7.5401,0.0799,1.22,610.6299,1,103515,3,True,True,GHOST
2025-10-24,15:45,rth,down,617.84,618.02,610.6299,617.9,718429,3575,7.2101,0.06,1.167,610.6299,1,103515,4,True,True,GHOST
2025-10-24,15:50,rth,down,617.89,617.9699,610.6299,617.6,1117195,6317,6.9701,0.29,1.129,610.6299,1,103515,3,True,True,GHOST
2025-10-24,15:55,rth,down,617.58,617.8,610.6299,617.02,2571613,12756,6.3901,0.56,1.036,610.6299,4,310573,784,True,True,GHOST
2025-10-27,10:40,rth,down,626.1,626.29,616.9623,626.27,378770,1610,9.1377,0.17,1.459,616.9623,1,103505,2,True,False,GHOST
2025-10-27,10:50,rth,down,625.96,625.97,616.9623,625.77,430469,1945,8.8077,0.19,1.407,616.9623,1,103505,2,True,True,GHOST
2025-10-27,10:55,rth,down,625.765,626.01,616.9623,625.54,384732,1742,8.5777,0.225,1.371,616.9623,1,103505,1,True,True,GHOST
2025-10-27,11:05,rth,down,626.04,626.275,616.9623,626.01,596278,2551,9.0477,0.03,1.445,616.9623,2,207010,6,True,True,GHOST
2025-10-27,11:50,rth,down,626.67,626.68,616.9623,626.36,486219,2710,9.3977,0.31,1.5,616.9623,2,103506,51,True,True,GHOST
2025-10-27,11:55,rth,down,626.36,626.55,616.9623,626.39,347153,1741,9.3977,0.03,1.5,616.9623,1,103505,4,True,True,GHOST
2025-10-27,12:40,rth,down,626.67,626.795,616.9623,626.7099,282416,1093,9.7077,0.0399,1.549,616.9623,1,103505,2,True,True,GHOST
2025-10-27,12:55,rth,down,626.96,626.98,616.9623,626.9,345015,1434,9.9377,0.06,1.585,616.9623,1,103505,2,True,True,GHOST
2025-10-27,13:10,rth,down,626.725,626.81,616.9623,626.785,451776,1569,9.7627,0.06,1.558,616.9623,2,206999,3,True,True,GHOST
2025-10-27,13:15,rth,down,626.78,626.84,616.9623,626.625,405425,1128,9.6627,0.155,1.542,616.9623,1,103505,1,True,True,GHOST
2025-10-27,13:30,rth,down,626.6,626.82,616.9623,626.76,435718,1284,9.6377,0.16,1.538,616.9623,2,206988,4,True,True,GHOST
2025-10-27,13:40,rth,down,626.91,627.24,616.9623,627.135,813358,3502,9.9477,0.225,1.586,616.9623,1,103494,3,True,True,GHOST
2025-10-27,14:45,rth,down,627.435,627.53,616.9623,627.3501,503144,2159,10.3878,0.0849,1.656,616.9623,1,103494,2,True,True,GHOST
2025-10-27,15:00,rth,down,627.57,627.61,616.9623,627.345,458246,1829,10.3827,0.225,1.655,616.9623,1,103494,2,True,True,GHOST
2025-10-27,15:05,rth,down,627.342,627.59,616.9623,627.525,523361,1775,10.3797,0.183,1.654,616.9623,2,206988,3,True,True,GHOST
2025-10-27,15:10,rth,down,627.52,627.6,616.9623,627.36,426853,1749,10.3977,0.16,1.657,616.9623,1,103505,2,True,True,GHOST
2025-10-27,15:15,rth,down,627.36,627.36,616.9623,627.18,878422,2703,10.2177,0.18,1.629,616.9623,2,206999,4,True,True,GHOST
2025-10-27,15:30,rth,down,627.22,627.3399,616.9623,627.295,560857,2493,10.2577,0.075,1.635,616.9623,1,103494,2,True,True,GHOST
2025-10-27,15:35,rth,down,627.31,627.855,616.9623,627.6,957046,4162,10.3477,0.29,1.649,616.9623,1,103494,1,True,True,GHOST
2025-10-27,15:40,rth,down,627.605,627.62,616.9623,627.4601,922331,3021,10.4978,0.1449,1.673,616.9623,3,310493,2,True,True,GHOST
2025-10-27,15:45,rth,down,627.47,627.875,616.9623,627.81,1349896,6310,10.5077,0.34,1.674,616.9623,1,103494,2,True,True,GHOST
2025-10-27,15:50,rth,down,627.81,628.54,616.9623,628.49,1872723,9030,10.8477,0.68,1.726,616.9623,2,206988,3,True,True,GHOST
2025-10-27,15:55,rth,down,628.49,628.55,616.9623,628.08,2629906,11789,11.1177,0.41,1.77,616.9623,4,413976,4,True,True,GHOST
2025-10-28,12:40,rth,down,631.53,631.88,628.2388,631.88,497317,2286,3.2912,0.35,0.521,628.2388,1,103484,4,True,True,GHOST
2025-10-28,13:00,rth,down,631.66,632.13,628.2388,631.96,1651565,1702,3.4212,0.3,0.541,628.2388,1,103484,4,True,True,GHOST
2025-10-28,13:10,rth,down,631.7614,632.38,628.2388,632.205,791212,4104,3.5226,0.4436,0.557,628.2388,2,206968,2,True,True,GHOST
2025-10-28,13:15,rth,down,632.21,632.43,628.2388,632.155,701961,3328,3.9162,0.055,0.619,628.2388,1,206968,4,True,True,GHOST
2025-10-28,13:30,rth,down,632.14,632.45,628.2388,632.41,693062,1458,3.9012,0.27,0.617,628.2388,2,310452,4,True,True,GHOST
2025-10-28,14:15,rth,down,632.86,633.36,628.2388,633.3599,608430,2328,4.6212,0.4999,0.73,628.2388,1,103484,2,True,True,GHOST
2025-10-28,14:20,rth,down,633.35,633.51,628.2388,633.4025,1381929,2577,5.1112,0.0525,0.807,628.2388,2,955385,605,True,True,GHOST
2025-10-28,15:10,rth,down,634.13,634.2,628.2388,634.1001,423353,2331,5.8613,0.0299,0.924,628.2388,1,103484,2,True,True,GHOST
2025-10-28,15:15,rth,down,634.1,634.1,628.2388,634.0555,638132,2619,5.8167,0.0445,0.917,628.2388,1,103484,3,True,True,GHOST
2025-10-28,15:35,rth,down,634.54,634.5699,628.2388,634.1303,522941,2160,5.8915,0.4097,0.929,628.2388,2,103487,86,True,True,GHOST
2025-10-28,15:40,rth,down,634.14,634.14,628.2388,633.74,1087717,4954,5.5012,0.4,0.868,628.2388,2,206968,3,True,True,GHOST
2025-10-28,15:50,rth,down,633.52,633.57,628.2388,633.31,1306066,7107,5.0712,0.21,0.801,628.2388,1,103484,3,True,True,GHOST
2025-10-28,15:55,rth,down,633.32,633.4688,628.2388,632.89,2065561,10315,4.6512,0.43,0.735,628.2388,3,310472,4,True,True,GHOST
2025-10-29,08:00,pre,down,635.82,636.64,632.446,635.86,140258,538,3.374,0.04,0.531,632.446,1,483,1120,True,False,PBAR
2025-10-29,09:55,rth,down,636.165,636.835,632.877,636.835,721749,3978,3.288,0.67,0.516,632.877,1,103474,2,True,False,GHOST
2025-10-30,09:45,rth,up,628.56,635.4923,628.32,630.5503,1194569,6726,4.942,1.9903,0.784,635.4923,1,103463,2,True,False,GHOST
2025-10-30,10:05,rth,up,631.58,635.4923,630.4,631.36,773733,3790,3.9123,0.22,0.62,635.4923,1,103463,4,True,True,GHOST
2025-10-30,11:40,rth,up,629.18,635.4923,628.52,629.15,626303,2927,6.3123,0.03,1.003,635.4923,1,103463,1,True,True,GHOST
2025-10-30,14:55,rth,up,629.3653,635.4923,628.7301,628.89,492616,1917,6.127,0.4753,0.974,635.4923,1,103463,2,True,True,GHOST
2025-10-30,15:15,rth,up,627.97,635.4923,627.2,627.73,704632,3034,7.5223,0.24,1.198,635.4923,1,103463,4,True,True,GHOST
2025-10-30,15:35,rth,up,627.67,635.4923,626.96,627.08,442386,1716,7.8223,0.59,1.247,635.4923,1,103474,2,True,True,GHOST
2025-10-30,15:55,rth,up,626.92,635.4923,624.97,626.01,2337641,10562,8.5723,0.91,1.369,635.4923,1,103474,2,True,True,GHOST
2025-10-30,16:25,post,down,629.65,630.0,626.05,629.96,154703,216,3.6,0.31,0.571,626.05,2,100416,961,True,True,GHOST
2025-10-30,17:05,post,down,633.08,633.29,626.05,633.1,114057,164,7.03,0.02,1.11,626.05,1,70362,684,True,True,GHOST
2025-10-30,17:30,post,down,632.73,632.84,626.05,632.73,193396,40,6.68,0.0,1.056,626.05,1,182477,327,True,True,GHOST
2025-10-31,08:05,pre,down,634.88,635.11,625.581,635.09,32901,187,9.299,0.21,1.464,625.581,1,611,1281,True,False,PBAR
2025-10-31,15:15,rth,down,630.1424,630.5,626.1832,630.4852,423022,2075,3.9592,0.3428,0.628,626.1832,1,103432,4,True,True,GHOST
2025-10-31,15:30,rth,down,631.455,632.22,626.1832,632.19,670620,3408,5.2718,0.735,0.834,626.1832,1,103432,4,True,True,GHOST
2025-10-31,15:45,rth,down,631.65,631.68,626.1832,630.75,860931,4615,4.5668,0.9,0.724,626.1832,1,103432,3,True,True,GHOST
2025-10-31,15:50,rth,down,630.77,631.67,626.1832,630.11,1208731,7234,3.9268,0.66,0.623,626.1832,1,103432,3,True,True,GHOST
2025-11-03,08:00,pre,down,633.09,633.8009,629.07,632.8,182511,1209,3.73,0.29,0.589,629.07,816,955,3388344,True,False,not_pbar
2025-11-04,08:00,pre,up,624.58,631.606,621.09,623.77,442512,1904,7.026,0.81,1.126,631.606,202,608,3373533,True,False,not_pbar
2025-11-04,08:05,pre,up,623.74,632.08,623.48,623.49,34966,327,8.34,0.25,1.338,632.08,13,145,3822671,True,False,GHOST
2025-11-04,12:40,rth,up,621.995,631.9692,621.35,621.765,431353,3196,9.9742,0.23,1.604,631.9692,1,103401,5,True,False,GHOST
2025-11-04,13:25,rth,down,620.88,621.01,602.93,620.4827,697964,3408,17.5527,0.3973,2.829,602.93,1,300000,306846,True,False,GHOST
2025-11-04,13:35,rth,up,620.42,631.9692,620.03,620.04,531992,3657,11.5492,0.38,1.863,631.9692,1,103412,4,True,True,GHOST
2025-11-04,15:20,rth,up,620.33,631.9692,619.38,619.6399,562588,3861,11.6392,0.6901,1.878,631.9692,1,103412,3,True,True,GHOST
2025-11-04,15:30,rth,up,620.32,631.9692,619.65,619.92,545355,3706,11.6492,0.4,1.879,631.9692,1,103412,4,True,True,GHOST
2025-11-04,15:45,rth,up,620.5399,631.9692,619.55,619.65,605589,4607,11.4293,0.8899,1.844,631.9692,1,103412,4,True,True,GHOST
2025-11-04,15:50,rth,up,619.67,631.9692,618.69,618.8,1297057,9914,12.2992,0.87,1.988,631.9692,1,103412,4,True,True,GHOST
2025-11-04,15:55,rth,up,618.805,631.9692,618.455,619.24,5803891,26064,12.7292,0.435,2.056,631.9692,13,1344476,4,True,True,GHOST
2025-11-04,16:45,post,up,618.92,622.7,618.75,618.8526,27228,146,3.78,0.0674,0.611,622.7,3,52,26147547,True,False,GHOST
2025-11-05,11:00,rth,down,622.82,623.11,618.8975,622.56,731012,5287,3.6625,0.26,0.588,618.8975,2,206782,3,True,True,GHOST
2025-11-05,11:20,rth,up,621.6465,627.7445,621.37,622.61,524777,4476,5.1345,0.9635,0.825,627.7445,1,27000,264028,True,False,GHOST
2025-11-05,15:05,rth,down,626.19,626.27,618.8975,626.11,425352,2698,7.2125,0.08,1.152,618.8975,1,103401,4,True,True,GHOST
2025-11-05,15:10,rth,down,626.1,626.5,618.8975,626.225,331238,2081,7.2025,0.125,1.15,618.8975,1,103401,5,True,True,GHOST
2025-11-05,15:30,rth,down,625.545,625.55,618.8975,625.17,1492070,2956,6.2725,0.375,1.003,618.8975,3,310203,4,True,True,GHOST
2025-11-05,15:35,rth,down,625.17,625.4145,618.8975,625.09,532514,3490,6.1925,0.08,0.991,618.8975,1,103401,2,True,True,GHOST
2025-11-05,15:50,rth,down,624.59,624.8,618.8975,624.25,1261560,9056,5.3525,0.34,0.857,618.8975,1,300000,6,True,True,GHOST
2025-11-05,15:55,rth,down,624.25,624.47,618.8975,623.29,2003183,15214,4.3925,0.96,0.705,618.8975,1,103401,1,True,True,GHOST
2025-11-06,10:40,rth,up,614.23,623.3779,613.23,613.35,1203358,11980,9.1479,0.88,1.491,623.3779,1,103381,2,True,False,GHOST
2025-11-06,13:10,rth,up,611.26,623.3779,610.99,611.5545,593911,4844,11.8234,0.2945,1.933,623.3779,1,103370,4,True,True,GHOST
2025-11-06,13:40,rth,up,614.22,623.3779,614.0,614.29,395077,2632,9.0879,0.07,1.479,623.3779,1,103370,3,True,True,GHOST
2025-11-06,13:45,rth,up,614.3,623.3779,613.43,614.09,575378,3964,9.0779,0.21,1.478,623.3779,1,103370,4,True,True,GHOST
2025-11-06,15:55,rth,up,611.47,623.3779,610.9488,611.7,3442238,24006,11.6779,0.23,1.909,623.3779,3,310143,4,True,True,GHOST
2025-11-07,08:00,pre,up,609.8,614.3,607.3,607.86,256258,1433,4.5,1.94,0.74,614.3,17,553,17305956,True,False,GHOST
2025-11-07,08:55,pre,up,608.95,613.81,608.33,608.42,137603,562,4.86,0.53,0.799,613.81,1,77977,1159,True,True,PBAR
2025-11-07,09:55,rth,up,605.63,611.4681,604.04,606.08,1285318,8665,5.3881,0.45,0.889,611.4681,1,206680,5,True,False,GHOST
2025-11-07,11:50,rth,up,600.1,605.5,600.04,600.145,642542,6445,5.355,0.045,0.892,605.5,1,2750,5863312,True,True,GHOST
2025-11-07,11:55,rth,up,600.14,605.1,598.89,599.58,1014058,8681,4.96,0.56,0.827,605.1,1,50000,5892159,True,True,GHOST
2025-11-07,12:15,rth,up,600.16,611.4681,600.095,600.67,764749,5841,10.7981,0.51,1.798,611.4681,1,103340,2,True,True,GHOST
2025-11-07,13:15,rth,up,602.7,611.4681,602.1,602.76,589324,5566,8.7081,0.06,1.445,611.4681,1,103330,2,True,True,GHOST
2025-11-07,14:05,rth,up,604.13,611.4681,603.84,604.25,532339,4401,7.2181,0.12,1.195,611.4681,1,103340,2,True,True,GHOST
2025-11-07,14:20,rth,up,604.0,611.4681,604.0,604.775,560303,3787,6.6931,0.775,1.107,611.4681,2,206660,4,True,True,GHOST
2025-11-07,15:20,rth,up,607.51,611.4681,606.66,606.805,665353,5989,3.9581,0.705,0.652,611.4681,1,103340,4,True,True,GHOST
2025-11-07,15:25,rth,up,606.79,611.4681,606.34,607.08,738785,6440,4.3881,0.29,0.723,611.4681,1,103340,4,True,True,GHOST
2025-11-07,15:50,rth,up,607.4,611.4681,607.4,608.32,1662942,14946,3.1481,0.92,0.518,611.4681,3,309990,4,True,True,GHOST
2025-11-07,16:10,post,down,610.4,610.58,604.22,610.58,183321,640,6.18,0.18,1.012,604.22,1,15750,5812624,True,False,GHOST
2025-11-10,08:00,pre,down,617.82,619.47,610.197,618.87,219773,1304,7.623,1.05,1.232,610.197,116,246,3401515,True,False,not_pbar
2025-11-10,10:55,rth,down,619.35,619.37,609.8294,618.57,851673,5673,8.7406,0.78,1.413,609.8294,1,103298,3,True,False,GHOST
2025-11-10,11:05,rth,down,618.16,618.75,609.8294,618.31,1179519,7489,8.3306,0.15,1.347,609.8294,4,413222,3,True,True,GHOST
2025-11-10,11:10,rth,down,618.32,618.94,609.8294,618.305,737579,5375,8.4756,0.015,1.371,609.8294,2,206596,2,True,True,GHOST
2025-11-10,12:25,rth,down,618.96,619.65,609.8294,619.2401,305466,2011,9.1306,0.2801,1.474,609.8294,1,103298,3,True,True,GHOST
2025-11-10,12:35,rth,down,619.74,620.21,609.8294,620.11,497921,2580,9.9106,0.37,1.598,609.8294,2,206596,3,True,True,GHOST
2025-11-10,12:40,rth,down,620.13,620.78,609.8294,620.2387,770999,3944,10.3006,0.1087,1.661,609.8294,3,309894,4,True,True,GHOST
2025-11-10,14:45,rth,down,622.81,622.98,609.8294,622.8244,388339,2143,12.9806,0.0144,2.084,609.8294,1,103308,4,True,True,GHOST
2025-11-10,15:10,rth,down,623.22,623.55,609.8294,623.465,715185,3610,13.3906,0.245,2.148,609.8294,2,309894,4,True,True,GHOST
2025-11-10,15:15,rth,down,623.46,623.4645,609.8294,623.175,513130,3554,13.3456,0.285,2.142,609.8294,1,103308,2,True,True,GHOST
2025-11-10,15:25,rth,down,623.04,623.37,609.8294,623.085,424934,2849,13.2106,0.045,2.12,609.8294,1,103308,4,True,True,GHOST
2025-11-10,15:45,rth,down,623.7,624.22,609.8294,624.18,836728,4735,13.8706,0.48,2.222,609.8294,1,103308,3,True,True,GHOST
2025-11-10,15:50,rth,down,624.175,624.31,609.8294,624.0,1375754,9010,14.1706,0.175,2.271,609.8294,3,309924,3,True,True,GHOST
2025-11-10,15:55,rth,down,624.01,624.08,609.8294,623.18,2442033,18899,13.3506,0.83,2.142,609.8294,1,103308,2,True,True,GHOST
2025-11-13,08:00,pre,up,620.32,623.48,618.88,619.79,112520,668,3.16,0.53,0.51,623.48,10,237,22594938,True,False,GHOST
2025-11-13,10:50,rth,up,611.86,620.9633,610.98,611.16,1428327,7626,9.1033,0.7,1.49,620.9633,1,103290,29,True,False,GHOST
2025-11-13,11:00,rth,up,612.3,620.9633,611.285,611.37,870846,5831,8.6633,0.93,1.417,620.9633,2,206558,4,True,True,GHOST
2025-11-13,12:45,rth,up,610.59,620.9633,609.54,610.2,665053,5473,10.3733,0.39,1.7,620.9633,1,103290,4,True,True,GHOST
2025-11-13,13:45,rth,up,607.49,620.9633,606.91,607.24,658592,4584,13.4733,0.25,2.219,620.9633,1,103290,4,True,True,GHOST
2025-11-13,14:25,rth,up,607.89,620.9633,607.86,608.98,860128,5746,11.9833,1.09,1.968,620.9633,2,206580,2,True,True,GHOST
2025-11-13,14:45,rth,up,608.23,620.9633,607.16,607.4482,668354,3854,12.7333,0.7818,2.096,620.9633,1,206559,3,True,True,GHOST
2025-11-13,15:15,rth,up,607.6,620.9633,606.975,607.14,634573,5256,13.3633,0.46,2.201,620.9633,1,103290,3,True,True,GHOST
2025-11-13,15:25,rth,up,607.23,620.9633,606.75,607.79,835126,7585,13.1733,0.56,2.167,620.9633,1,103290,4,True,True,GHOST
2025-11-13,15:50,rth,up,608.06,620.9633,606.83,606.99,1602020,16015,12.9033,1.07,2.126,620.9633,1,103279,3,True,True,GHOST
2025-11-13,15:55,rth,up,607.0,620.9633,606.99,608.41,3322472,29888,12.5533,1.41,2.063,620.9633,2,206580,2,True,True,GHOST
2025-11-14,08:00,pre,up,601.83,608.93,598.22,600.54,530258,2645,7.1,1.29,1.182,608.93,19,1320,26185869,True,False,GHOST
2025-11-14,08:05,pre,up,600.48,608.856,599.62,599.9,76949,540,8.376,0.58,1.396,608.856,1,273,622,True,True,PBAR
